 prototypical example,bomb,gas tank,2702,0,3,Content-Container,The bomb was hidden in the gas tank of a motorcycle.
,meeting,later date,1216,0,5,Entity-Destination,The meeting was postponed to a later date.
" Component-Whole(e2,e1) - there is a functional relationship between e1 and e2 - (3) is satisfied.",structure,pointer,5719,1,6,Component-Whole,"An open file is described in the Linux kernel by a struct file item, the structure encloses a pointer to the inode representing the file."
,growth,overfertilizing,7590,1,0,Cause-Effect,"Thatch is caused by excessive growth from overfertilizing, by allowing the grass to get too high before mowing, or by incorrect watering."
 (a) is satisfied,woman,tale,3957,1,2,Product-Producer,"This science-fiction thriller by a Seattle author is the story of Jane Charlotte, a young woman who tells her increasingly surreal tale of murder, kidnapping and an evil tribe of bad monkeys who are trying to control her actions to a skeptical psychiatrist."
 prototypical example,monitor,lid,4509,0,3,Content-Container,The monitor was enclosed in the lid of the wire recorder case.
,movie,celebrations,4229,0,8,Message-Topic,The 1983 movie A Christmas Story captured the nation's heart with a story about 1950s Middle American celebrations during the Christmas season.
,marines,port,6204,0,5,Entity-Destination,The US marines have landed into the port this morning.
 The session is not a collection of students.,student,session,3218,-1,9,Entity-Origin,Each student is a participant in a web conferencing session.
,doctor,hormones,6135,1,1,Instrument-Agency,"In that case, the doctor stops the bleeding with hormones."
,food,scratch,7489,0,4,Entity-Origin,"The food is made from scratch, fresh daily."
,troupe,performers,505,1,7,Member-Collection,"While the job was good, Ahmed's daily exposure to the troupe of circus performers and artists continued to pique his interest."
,mail,account,6526,0,5,Entity-Destination,I have already fetched the mail into my account via GMail.
,entertainer,pick,3990,1,1,Instrument-Agency,The entertainer defaced the soundman's vehicle with an ice pick.
,psychiatrist,drugs,937,1,1,Instrument-Agency,The psychiatrist killed him with the drugs she gave him.
,machine,computer,6121,1,6,Component-Whole,An MRI machine measures the response with a computer.
,warren,hares,5003,1,7,Member-Collection,Aldergrove airport in Belfast was once renowned for the sight of a warren of 80 hares feeding between the runways.
" prototypical example, no movement, negation is outside",drugs,box,1643,0,3,Content-Container,"When shown the location of the drugs, the investigators noted that the drugs were in a box in a closet, and were not stored in a securely locked, substantially constructed cabinet, as required."
,galaxy,figures,6828,1,7,Member-Collection,A galaxy of legendary figures from the annals of Western history comes to life in this stirring sequel to Intellectuals and Creators.
,occupants,property,3278,0,4,Entity-Origin,"The owner returns the amount paid by way of guarantee deposit, within 31 days after the occupants' departure from the property."
 the example violates (c),vagina,dilator,1791,-1,9,Entity-Origin,"The vagina was sutured behind the neourethra, the vagina accommodated a size 12 dilator."
,letter,prediction,6495,0,8,Message-Topic,The new letter reminds them of the broker's prediction about ABC's stock and makes a new prediction about DEF's stock for the next month.
,equalization,changes,7436,-1,9,Product-Producer,It also includes an automatic purge valve for quick equalization after changes in atmospheric pressure.
,data,set,4091,0,5,Entity-Destination,You have fetched character data into a standard result set.
,friend,countries,6062,0,5,Entity-Destination,My friend travels into several countries in Northern Europe by himself.
,mesencephalon,tectum,362,1,6,Component-Whole,"In biological anatomy, the mesencephalon (or midbrain) comprises the tectum (or corpora quadrigemini), tegmentum, the ventricular mesocoelia (or iter), and the cerebral peduncles, as well as several nuclei and fasciculi."
,thief,screwdriver,126,1,1,Instrument-Agency,A thief who tried to steal the truck broke the igenition with screwdriver.
,damages,vehicle,602,1,0,Cause-Effect,In businesses generally the third party claims for the damages that has been caused by the company vehicle.
,programme,competition,1497,1,6,Component-Whole,"The programme begins with the UWI Venture competition which is opened to final year undergraduate students, graduate students and researchers at the UWI."
,kids,help,3559,-1,9,Message-Topic,The kids liberate the ponies with the help of a sympathetic groom.
,immigrants,states,4484,0,5,Entity-Destination,The elderly immigrants flow into warmer states such as California and Florida.
,banquet,basket,490,0,3,Content-Container,We've even included a beautiful Royal Scot Crystal Hogget decanter to round off this bountiful banquet in a hamper basket.
 Here area refers to a part of the cortex.,area,cortex,4299,0,6,Component-Whole,"This area is part of the association cortex, regions of the brain responsible for incorporating and synthesizing information from multiple other brain regions."
,exhibition,origins,6893,0,8,Message-Topic,The exhibition considers tea's mythic origins in the hills of southern China.
 as fuel for vehicle or toner for printer this is an Instrument for the cleaner instead of a part.,cleaner,water,2766,1,1,Instrument-Agency,The VAPS cleaner completely retains all ingested dust particles by using water as a filter.
,episode,riots,6031,0,8,Message-Topic,That episode also reflected on the 1992 Los Angeles riots.
,diamond,ring,5304,-1,9,Cause-Effect,I've sold a diamond ring that I bought at Zales for about $500 for $200 on craigslist.
,cover,magazine,1339,0,6,Component-Whole,The cover of the magazine featured the famous image of Einstein taken in 1947 by American portrait photographer Philippe Halsman.
,scientists,universities,7378,0,4,Entity-Origin,"Each year over 2300 scientists from universities, industries and government labs perform research at the NSLS."
,Conflict,collapse,5792,0,0,Cause-Effect,Conflict had caused the collapse of the Somali Republic.
" ""Review"" makes this a topic.",section,clinical aspects,2167,0,8,Message-Topic,The aim of this section is a brief review of the clinical aspects of ITP in pregnancy.
,path,lake,1443,-1,9,Entity-Destination,Eventually the path went away from the lake into some gorse.
 A collective name.,rangale,deer,2906,1,7,Member-Collection,"Those of you who ran free, I hoped to hunt you down, to set a pack of hounds of Heaven or Hell, whichever was my fate, upon a great rangale of red deer, or my own hand with longbow or crossbow to pierce the heart of a wild boar, and then sit at ttable and tear your sweet flesh with my hands and eat."
,residue,flask,168,0,4,Entity-Origin,The residue was distilled from an Arbuzov flask.
,snout,shark,2507,0,6,Component-Whole,Andre Hartman touches the snout of the great white shark.
,armor,knights,4050,0,1,Instrument-Agency,This is the best armor for knights.
,manager,resources,3881,1,1,Instrument-Agency,Profit centres are points in the structure where the manager uses resources in order to achieve profitability targets.
,content,encyclopedia,2809,0,4,Entity-Origin,"This article includes content from the Schaff-Herzog encyclopedia of religious knowledge, 1914."
 Wearing an item is a way of using it.,Judges,wig,7471,1,1,Instrument-Agency,Judges wear the bench wig when they are sitting in court.
,success,celebration,5292,0,0,Cause-Effect,"Instead, the success of the revolution is the reason for the celebration."
,man,stare,5725,-1,9,Member-Collection,The old man fixed the children with a firm stare.
,infections,candida,3899,1,0,Cause-Effect,"Monilia, candida or yeast infections are caused by various species of candida, especially Candida albicans, and are very common in babies and young children."
,float,crocodiles,4109,1,7,Member-Collection,Seth tends to devote his affections to his float of crocodiles that live in the tiny swampland on seabat isle.
,community,minds,5349,1,7,Member-Collection,Entering a community of minds is conceptualized as a theoretical framework for understanding social cognitive development during the preschool years.
,drive,drum,1063,0,4,Entity-Origin,The skeletal percussive drive grows from an absentmindedly struck bass drum.
,egg,nest box,1017,0,5,Entity-Destination,"When his pullets got ready to start laying, he placed the fake egg in a nest box, thus giving them the idea that the boxes were the place to lay their eggs."
,bag,crate,3674,0,5,Entity-Destination,"Once outside, the python was placed in a bag, which was put inside a dog crate."
,barbels,catfish,1385,0,6,Component-Whole,The barbels of the exposed catfish curled within 2 hours in heptachlor.
